"metadata.name","metadata.description","metadata.datatype","metadata.arraysize","metadata.ucd","metadata.unit","data.1","data.2","data.3","data.4"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GNDZ-6445911048","189.185791666667","62.1846666666667","7.49"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] GNDZ-6184415491","189.076833333333","62.2636388888889","7.49"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] GNDY-7247114549","189.352958333333","62.2485833333333","7.49"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2015] GNDY-6588615094","189.24525","62.2526111111111","7.49"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GNDY-6482917278","189.201208333333","62.2910555555556","7.49"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","HRG14 J123629.09+621711.0","189.121208333333","62.2864722222222","7.49"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] XDFY-2398446401","53.166","-27.7778055555556","7.49"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2011] UDF091y-00252004","53.2510416666667","-27.7000833333333","7.49"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GNDY-7274212447","189.36425","62.2124166666667","7.49"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[CSM2024] z7 F410M 42","215.0740322","52.9090114","7.49"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[CCG2019] NGP5.07","205.20811","32.60363","7.49"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] A2744pf  1468","3.465451","-30.37475","7.4895"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[ADF2023] CEERS MSA 80239","214.896054","52.869853","7.487"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","ZFOURGE CDFS 11502","53.195375","-27.8353888888889","7.4846"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[ADF2023] CEERS MSA 80372","214.927798","52.850003","7.483"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BJD2020] XMM3-5645","36.46775","-5.04613055555556","7.48"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LFL2017] M0416 z7 114738","64.040985","-24.084391","7.48"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[LFL2017] A2744 z7  13225","3.570969","-30.410618","7.48"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] M0416pf 23652","64.129463","-24.089428","7.47875"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416pf 20552","64.133743","-24.126186","7.47705"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"CANDELS EGS F160W J142012.1+525955.2","215.05045","52.998655","7.477"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[ADF2023] CEERS MSA 80432","214.812056","52.746747","7.477"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[NHM2017] 35505","150.201252","2.414082","7.473"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416cl    270","64.045341","-24.088505","7.47205"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] M0416pf   108","64.148499","-24.132639","7.472"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] A2744cl  22870","3.576688","-30.383936","7.472"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","ASXDF 1100.073.1","34.5418333333333","-5.19213888888889","7.47"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[LFL2017] A2744 z8 113946","3.585037","-30.400955","7.47"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[CSM2024] DDT-434","214.89801","52.8929639","7.47"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","NAME EGS-zs8-2","215.050333333333","53.0074722222222","7.47"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","ZFOURGE COSMOS  9693","150.1880798","2.2815824","7.469"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416cl    988","64.056053","-24.078911","7.4683"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"ZFOURGE COSMOS 18464","150.0457153","2.3896","7.4666"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[IKO2015] HFF1P-Y2","3.459247","-30.367357","7.4642"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","CANDELS EGS F160W J142035.6+530039.9","215.14838","53.011078","7.463"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416cl  21297","64.04612","-24.077394","7.4604"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BJD2020] UDS-254","34.0523333333333","-4.99138611111111","7.46"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BTP2024] J214.994939+53.007919","214.994939","53.007919","7.457"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] M0416pf   534","64.154121","-24.124454","7.455"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"RELICS wfc3ir Abell 1763  817","203.8075262","41.0026881","7.455"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BCM2019b] 1237","64.119675","-24.116962","7.45345"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2011] UDF092z-09151554","53.288125","-27.8653888888889","7.452"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] A2744cl  22303","3.568399","-30.391464","7.4501"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[STB2016] GLASS A2744 01069","3.601044487","-30.400590602","7.45"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BWC2021] J004539.65-342802.3","11.4152083333333","-34.4673055555556","7.45"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[IKO2018] HFF4P-3593-8440","177.399737","22.312238","7.45"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[IKO2018] HFF3P-1762-9402","109.3234246","37.8278453","7.45"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"MODS wide  7886","189.3102834","62.2472082","7.45"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[CSM2024] z7 F410M 52","215.1196409","52.9828335","7.45"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MBP2022] 3120","3.5202581","-30.3439199","7.45"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","CANDELS EGS F160W J141957.7+525819.2","214.990458333333","52.9720277777778","7.448"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] A2744cl  21538","3.608301","-30.399014","7.4453"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"CANDELS EGS F160W J142100.7+530141.3","215.252968","53.02814","7.445"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","CANDELS EGS F160W J142006.1+525328.5","215.025479","52.891259","7.444"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[ARK2015] 2223","3.5991119","-30.404088","7.4404"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416pf 21546","64.145828","-24.115505","7.44005"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[T2003]   396","189.188666666667","62.2326388888889","7.44"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] M0416pf 23344","64.147064","-24.096788","7.43665"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[ZSM2014] ZD7A1","3.59241","-30.409897","7.4361"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"ZFOURGE UDS 20146","34.2830315","-5.0856466","7.4345"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] A2744pf   438","3.450825","-30.394012","7.4319"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] A2744cl  22853","3.606505","-30.384109","7.4302"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","MODS wide  3593","189.1108932","62.2346721","7.43"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416pf 22551","64.162033","-24.106548","7.43"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LBL2018] MACS1149 parallel 108","177.4341591","22.3097032","7.43"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] ERSZ-2090142420","53.0375416666667","-27.7116666666667","7.43"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[IKO2018] HFF3P-1977-9392","109.3323968","37.8275686","7.43"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[NHM2017] 30318","150.128551","2.226037","7.43"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[CSM2024] z7 F410M 48","215.0254059","53.0029793","7.43"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","JADES-GS NS    47100","53.18343","-27.79098","7.429"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] A2744pf 23254","3.457238","-30.360582","7.42735"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] A2744pf 20363","3.452906","-30.397346","7.42505"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[SWM2014] GOODS-N 20976","189.360667","62.245567","7.4249"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[NHM2017] 31290","150.138437","2.262336","7.42"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","REBELS-10","35.6357916666667","-4.94755555555556","7.42"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[CSM2024] z7 F410M 15","214.9783644","52.8773967","7.42"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[CSM2024] z7 F410M 35","215.0316755","52.9218393","7.42"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[CSM2024] z7 F410M 37","214.9827271","52.9560814","7.42"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] M0416pf 20770","64.136192","-24.124165","7.41975"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"ZFOURGE COSMOS 18561","150.0468292","2.4026773","7.4197"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] A2744pf  1173","3.487639","-30.380175","7.41695"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[NHM2017] 11169","150.1229","2.313254","7.412"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] BORGY-6455244032","219.189666666667","50.7342222222222","7.41"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] A2744pf 21981","3.469695","-30.376398","7.41"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] BORGY-7502603147","211.959416666667","55.0540833333333","7.41"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] BORGY-0273623505","205.114","41.3973611111111","7.41"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2015] GNDZ-6306413577","189.127666666667","62.2326944444444","7.41"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2015] GNWY-6093611222","189.039","62.1895","7.41"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GNDY-6546610361","189.22775","62.1766944444444","7.41"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] ERSZ-2306140503","53.1275416666667","-27.6806388888889","7.41"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","RELICS wfc3ir PLCK G287.0+32.9  275","177.7158565","-28.0659526","7.41"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"HRG14 J123712.03+621649.3","189.300125","62.2804166666667","7.41"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] GNDY-6542918162","189.226208333333","62.3045","7.41"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2017] M0717Y-7336744331","109.390325","37.7425416666667","7.41"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[CSM2024] z7 F410M  8","214.9110902","52.8973152","7.41"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[CSM2024] z7 F410M 10","214.8425293","52.8711929","7.41"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[CSM2024] z7 F410M 14","214.8309479","52.8482819","7.41"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] A2744pf 22842","3.488941","-30.367008","7.40965"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] M0416pf  2519","64.137596","-24.092482","7.4087"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416pf 22903","64.15477","-24.1022","7.405"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] M0416pf 23028","64.15506","-24.100719","7.405"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] M0416cl  23159","64.019447","-24.069029","7.40195"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","ZFOURGE UDS 19906","34.2974281","-5.0857153","7.4017"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"HIPPIES YsDrop01","247.896833333333","37.6038972222222","7.4"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BOL2016] COS910-7","150.108958333333","2.54716666666667","7.4"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BIO2015] ERSZ-2354543234","53.1477083333333","-27.7231666666667","7.4"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[BIO2011] ERSz-2111644168","53.0465","-27.738","7.4"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[BIO2015] HUDF091Z-2567041076","53.23625","-27.6854444444444","7.4"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] HUDF091Y-2578640514","53.2410833333333","-27.6809444444444","7.4"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[BWC2021] J014630.52-301151.0","26.6271666666667","-30.1975","7.4"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[HBH2019] RCS2327-020","351.852258","-2.062694","7.4"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[IKO2018] HFF4P-3678-7409","177.403268","22.294703","7.4"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"HRG14 J033259.73-274119.3","53.248875","-27.6886944444444","7.4"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[NHM2017] 30682","150.178027","2.239387","7.4"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","CLASH Abell383 2079","42.0132618","3.5490106","7.4"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[ZSM2014] ZD1","3.603582","-30.382442","7.4"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[AAC2023] NGD-z7c","53.269375","-27.8656388888889","7.4"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","HRG14 J123645.22+621811.0","189.188333333333","62.3031388888889","7.39"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[VBJ2023] ID 1495402","53.8582916666667","-28.6386472222222","7.39"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416pf  2330","64.154854","-24.09865","7.3845"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] M0416pf  2191","64.161049","-24.101025","7.3839"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] A2744cl  22164","3.568227","-30.392826","7.38"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[RPS2006] ACO 1835  8","210.250241666667","2.87891111111111","7.38"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[VBJ2023] VIDEO z7 28","53.6222083333333","-28.2167972222222","7.38"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[CSM2024] z7 F410M 27","214.9098511","52.942543","7.38"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MBP2022] 2574","3.4954699","-30.3507722","7.38"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","ZFOURGE UDS  4694","34.2090225","-5.2595506","7.3792"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"ZFOURGE CDFS 22803","53.0601196","-27.744751","7.3746"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LBL2018] A370 cluster 35","39.961083","-1.5740954","7.371"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[CSM2024] z7 F410M 12","214.8369751","52.8670006","7.37"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[CSM2024] z7 F410M 19","214.8370667","52.8188782","7.37"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[CSM2024] z7 F410M 39","214.9672394","52.9636269","7.37"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"REBELS-19","149.477875","2.46525","7.369"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","REBELS-40","357.644416666667","-43.5423611111111","7.365"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","ZFOURGE COSMOS  9454","150.1917572","2.2767324","7.364"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"ZFOURGE COSMOS 18450","150.0362244","2.3891134","7.3633"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[BIO2015] COSY-0170015289","150.070833333333","2.25802777777778","7.3624"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[MAC2016] A2744cl   1262","3.567131","-30.397905","7.3601"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MSS2014] F4815","333.96794","0.34525","7.36"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[LFR2003]   789","338.253","-60.5386666666667","7.36"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[LFR2003]   567","338.279215","-60.5434888888889","7.36"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[NHM2017] 35835","150.091885","2.426718","7.36"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[ADW2016b] ID44","53.155644","-27.773493","7.36"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"CANDELS EGS F160W J142021.0+530047.0","215.087655","53.01305","7.358"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] A2744cl     97","3.580095","-30.415371","7.353"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","ZFOURGE COSMOS  9694","150.1881714","2.2810719","7.352"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] A2744pf 21729","3.462199","-30.379557","7.3499"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"REBELS-12","36.2830833333333","-5.11130555555555","7.349"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[MAC2016] A2744pf 23305","3.46874","-30.381145","7.347"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","HRG14 J123659.95+621428.4","189.249791666667","62.2413055555556","7.3444"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","HRG14 J123729.14+621507.7","189.371375","62.2522222222222","7.34"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[VBJ2023] ID  170389","34.1614583333333","-4.48082777777778","7.34"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"JADES-GS NC   11786","53.119075","-27.892556","7.34"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","[CSM2024] z7 F410M 51","214.7071113","52.7425158","7.34"
"dec","Declination","DOUBLE",NA,"pos.eq.dec;meta.main","deg","[MAC2016] A2744pf 20784","3.471871","-30.391945","7.33995"
"rvz_redshift","redshift","DOUBLE",NA,"src.redshift",NA,"[MAC2016] M0416pf 21041","64.135704","-24.120844","7.338"
"main_id","Main identifier for an object","CHAR","*","meta.id;meta.main",NA,"[NHM2017] 33483","150.069518","2.34232","7.337"
"ra","Right ascension","DOUBLE",NA,"pos.eq.ra;meta.main","deg","CANDELS EGS F160W J142049.2+530126.5","215.204864","53.024041","7.337"
